X1,X2,y
0.39628479222860297,,0
-0.3353929678367913,0.1922143986420563,1
-0.16008535987471112,0.6785882049773093,1
-0.9413518053714699,-0.42617896003406497,0
-1.1090572856763723,-0.07969683618087094,0
,-0.8665217127651986,0
-0.39190669081226964,-0.06795986519769436,1
0.863751297706242,-0.5361151653924144,0
0.11749291330879563,0.5273333208285863,1
-0.03050083416693196,0.36692801926669666,1
-0.872379222235214,-0.6026319364259908,0
-0.20894121894022308,1.1014760619092194,0
0.48652576708586287,0.7102937653208219,0
0.13873839503681315,0.316204482303752,1
-0.27555258410076694,-0.9621770828115656,0
-0.4824152879647322,,1
-0.3915173786823757,-0.6685054183464265,1
0.39004011565118735,-0.5374852205900654,0
-0.45149988101416966,-0.15514137205299222,1
0.5066222614847969,-0.4982774229891147,1
-0.4122698454143159,0.33231497904398755,1
-0.5415562875390888,,0
-0.5512700917562243,,1
-0.42960936234180114,-0.5777647555296538,1
,0.6628135246695506,1
0.47960663560263195,1.082269631542526,0
0.05921735372957301,,1
0.6109026917647997,-0.04027589745897149,1
-0.3942209599591857,-0.817749064358048,0
-0.5076713881646592,0.39402152308241456,1
0.16724528302417374,1.044432547782755,0
-0.04349725017210405,0.47933514277376565,1
,,0
0.36519120852964176,-0.40667162436096466,1
0.5354201419100436,0.38396385962354757,1
0.28491989359175157,-0.2556298993068845,1
,0.33597211147000355,1
-0.07003422557554989,0.4574270381774264,1
0.5993274776126949,0.811279777621454,0
-0.6516391947290117,0.69527363269266,0
0.1601176261447357,0.4797645866907737,1
1.0366582253873893,,0
1.113174499562487,0.35545387150761193,0
-0.3240550080756716,-0.4797958163191232,1
-0.38603044063837855,0.11266258289887449,1
-0.4991537518556377,0.5547083495704237,0
0.3461881008130065,-0.24528062392827726,1
,-0.5220965871911079,1
0.4898784245156709,0.00464270467778749,1
-0.850855584559253,-0.0377964746800305,0
,-0.45216106079012447,1
,-0.9086090369468129,0
-0.5760935556633672,0.021015592497791058,1
0.08360498074823164,0.5593969878074582,1
-0.5462081515489359,0.8080925927978354,0
0.3420252879439132,0.48394057330990226,1
-0.39214227813666436,1.027482121550998,0
-0.24077099165855576,-0.37924499726921307,1
-0.05521472035124434,0.5311448398697259,1
,-0.3237300660413286,1
1.1215989737316607,0.34068697795172526,0
0.8999858912326365,0.6013771081346179,0
,0.7037914774463687,0
-0.6318224923956043,-0.21394450987885055,1
0.9952027528498694,-0.39629399085879363,0
0.5612551136043312,0.41182405936257455,1
-1.0998878588618735,-0.06561817143915027,0
-0.580404704059143,-0.9621298754388644,0
-0.19199495520799714,0.420151231245422,1
-0.32895631416226706,0.8106756356995268,0
-0.35083931008631974,-0.6790862960201778,0
0.04823091835700921,-0.29863010479538166,1
,1.1014444117782827,0
-0.16708898168320976,-0.19611432835521583,1
-0.8282039060629781,-0.377059132153165,0
0.45292412031972273,1.0647441373822308,0
,-1.057801406947284,0
-0.16384044068233827,0.40361026620388285,1
0.7818435287729713,,0
0.13535037007619194,,1
-0.1809315912031469,0.6988453813639267,1
1.015088980329698,-0.5667111709008805,0
-0.3475589902252985,0.4581679954700501,1
-0.6376120761407008,0.318270495427631,1
-0.57466529802958,0.8821787575054596,0
,-0.07665043247192171,1
-0.45752135487480733,0.3635325037683216,1
0.4905948360638429,0.5405164951174936,1
0.7061083518430851,-0.8236712603816799,0
-0.35276966226261075,,1
-0.9976210629993763,-0.32010827374994955,0
1.0371912088288253,0.44868753202761325,0
,0.10306415791298601,0
-0.3024172337840048,0.9662509027388895,0
0.12398641005746966,0.2715428820898602,1
-0.27993676763574604,0.022759206099606147,1
0.7232163351499891,-0.7065311251082371,0
0.3870430872943423,0.09899600434921982,1
-0.7129978789089391,-0.3634071184558929,0
0.42391455585081406,,1
0.8796278039824417,-0.3916592508446926,0
-0.570407113758356,,0
0.73271931258617,0.47050341121338324,0
-0.5006349856122971,0.3271764209604042,1
-0.3559800125144561,-1.000409046727711,0
0.7258577120332902,0.3270583786375929,0
1.0695589598798287,-0.3247725406328952,0
0.003144728280111121,0.531987141865078,1
0.045053532463804,,1
0.5426471276280529,0.7750691029945965,0
-0.6910989796948401,0.4727116012790228,0
-0.47299496300850985,,0
-0.7604786761213363,0.8003516893144211,0
0.19303054655115656,0.38555843328526446,1
-0.09054668409950596,-0.40216132843637814,1
-0.7936063498312396,-0.4455332809393845,0
-0.2129216895071595,-0.3198643215505974,1
,-0.4633914877746845,0
-0.44331722081337305,0.5494157610427032,1
-0.11778947486773544,0.49906346258594103,1
0.6470260384856674,0.33207079306608805,0
-0.22814207781702858,0.9656951430074808,0
0.21364684199483353,-1.067475403070162,0
-0.7228264786391955,1.1593892231688383,0
-0.8819799485829605,-0.4832109097840523,0
-0.4225286779801077,-0.4711398618323388,1
-0.2054864053493793,-1.3263844476025044,0
0.9219144961067749,-0.7760805963227506,0
,0.7694219182467574,0
0.11734864820064893,-1.091711226085349,0
0.1816509073457408,-0.7797429135464824,1
0.46679614605169495,-0.13757162037212148,1
-0.18744494199199388,0.5739301445289415,1
-0.09142091369344696,-0.3181525829864792,1
-0.2643936447886185,0.3450128194220553,1
-0.5564325205038216,0.42964027671304783,1
0.7311856023117514,0.22935744376346162,1
0.3714889644606678,0.5527164655657557,1
0.7368898906119558,0.6044967622967523,0
-0.1772334082200241,-1.1872637508426145,0
-0.8893578102797977,0.6850399412955461,0
-0.6844048625404979,0.0934993302858939,1
0.03666577646648994,-0.2679276070690505,1
-0.13145960216328254,,1
0.32730929393900415,,1
-0.45915621565405607,,0
-0.17942779723122237,0.35532210031377504,1
-0.14368253397289305,-1.0657844936617287,0
-0.19677428876018785,0.07339283777795338,1
-0.6729408601785755,,0
-0.22701660456480208,-1.0148650386802223,0
-0.04295986472001457,-1.060758101738261,0
0.6679683257968789,-0.29479011640527525,1
-0.026910555257888907,-0.8081014928160044,0
-0.7045812487278624,-0.5431046643118912,0
0.8310047486893116,0.4921347786145553,0
0.401609767012536,0.14717941990517666,1
-0.8065289720738575,-0.9011596062543016,0
-0.37154386770012604,1.1137503437554819,0
-1.0756560585380577,-0.7496863868157425,0
-0.480425097078991,-1.2103145896934937,0
0.010541515615379193,0.354406418617869,1
0.8397370144455006,0.18084288080870714,0
,-0.07678392199316018,1
-0.1681302822317861,0.6908243215255785,0
,0.8577413933597917,0
0.1200917613384632,,1
0.39174691326240174,-0.38740076954808894,1
0.7457715526510106,-0.47144324573396723,0
0.40839553712041565,0.10122484616788788,1
-0.17731100186848864,0.6717593451216439,1
-0.29254063620970666,-0.7001477276599942,1
-0.8633849804521679,-0.2934930166871889,0
-0.24049937455068415,-0.6153194865198075,1
-0.09131387874787544,,1
-0.004076400537233481,1.00883917154461,0
-0.13263539459124035,1.3040860869217383,0
0.16473859836581983,-0.8972458154302633,0
0.6477663946354694,0.3893503358982009,0
0.45314069274506386,-0.1658576591313824,1
0.36823333003328307,-0.5036765360122989,1
-0.8482656915988189,0.6964501159835131,0
0.6815747351963022,-0.13382299712352566,0
0.38611770144060853,,1
,0.2842096463643863,1
0.22799251979105584,0.8650476034359065,0
0.12568683201004938,0.9917760562367249,0
0.8586912213783201,-0.5162823613088204,0
-0.908995158810006,0.5317924646813899,0
-0.39846174713617283,0.06358095074714214,1
0.452918286243045,0.05556481490046117,1
-0.3012703992277911,0.17098282654131378,1
-0.47103607771444267,0.5419358019520509,0
,-0.22994109005002267,1
0.08231725682529485,0.4986860887129022,1
0.5101456176479954,0.357765751123744,1
,-0.952550014152134,0
-1.0144301222007353,0.34463522870720936,0
-0.2949336543975848,0.31864518078466725,1
-0.5313491585405765,0.4233856577730946,1
0.20629422764473218,0.6100932464816236,1
0.34611095303277184,0.21618480443468818,1
0.5255417535049829,1.1337575244895068,0
-0.3228863784900831,0.38733143003722476,1
0.26244532235550466,-0.442953751201403,1
-0.36481801272443193,,1
-1.0288462051223692,0.003133293377367341,0
-0.10794890377836162,-0.7715980380590577,0
0.150986535146762,0.4265123935276996,1
0.08306804715576893,-0.9452918249021829,0
-0.18325101938788188,-1.309337262757686,0
0.6606048685988215,-0.3013434163440462,1
-0.4353529346126408,0.004548516070205844,1
1.2085989102417702,,0
-0.7275418254667977,-0.05378281797297498,1
0.8492983521748136,-0.5616547492609245,0
-0.19491313061628535,-0.5675113352682668,1
0.1593373725798898,0.9697195458363036,0
0.13659462092114125,,0
0.19340232330313425,-0.5156707202267781,1
-0.6144672406090244,0.6766963804690289,0
1.1627053845251485,-0.22834293444865061,0
0.4022690879674967,-0.4613683673436561,1
-0.8516671649527009,0.6127457690671846,0
0.24725119068582496,0.2396877381702131,1
-0.05583185035921711,0.9638930124403299,0
-0.3946619904765567,,0
-0.09647820033222901,-0.27108112434541115,1
0.789015920303199,0.36285362097607815,0
-0.4031819758850386,0.2117072127854539,1
-0.002035007532053469,-0.660873303363665,1
0.6067271209528802,1.1184068297211425,0
0.12346599331537847,-0.5339272133507907,1
-0.9903476794029489,-0.17795299503450773,0
0.44736169784125834,-0.031286284135583514,1
0.8248963207706621,-0.41327333670215577,0
0.005524910349085116,-0.5181488399531786,1
-0.48911579104457276,-0.14462046299393772,1
0.09600508626741924,0.45807553289818953,1
-1.0309519511273302,0.19216511328752395,0
,0.06028929177985793,0
-0.7086744015961893,-0.1435217023626489,0
0.6132103280049328,0.2334994341060493,1
0.9613342830743163,-0.7449859438387189,0
0.0664315346785243,0.23401376056952447,1
-0.14562003776362897,0.28104723322925074,1
-0.2558280155596715,0.9582086321847592,0
-0.7875534445686693,0.5570692919318796,0
0.21213004275496747,0.5684963295663135,1
0.08416128501494548,0.48805636943470804,1
1.2326480407480829,,0
0.28632744082765066,0.495862667968388,1
,-0.8044718551658501,0
,,1
1.0703777451754697,0.08217219529335668,0
0.5289416676798313,0.3150099418598973,1
-0.9524232738634905,0.40171705377146183,0
,0.3115154608607944,1
-0.9763708490120288,-0.6440457236084232,0
-1.019577501611696,-0.3790995276189173,0
0.401054792249826,0.6850684840754463,0
-0.2242644010819523,-0.24843081034621012,1
0.19351824938436374,0.3136049647160051,1
-0.6436391031315153,-0.6499998096823433,0
-1.0342669393754629,0.37428870145966,0
0.19771708862634724,-1.0633578750856458,0
,-0.41313508327855814,1
0.3382780561406415,0.42104121853878335,1
0.23211702616436364,-0.9070787020845257,0
0.5093775868221055,0.19005573010487953,1
-0.42540613704368346,0.4986349978179421,1
0.5756118246676796,0.14042264867499982,1
-0.36676880900927683,0.6939641605939869,0
-0.3546754403572008,0.6302635793899545,0
-0.8639594673323719,-0.8149800922818861,0
0.2625973001110611,-0.03435492236600862,1
-0.6973104422244193,-0.33209483494373404,0
0.3354946913340632,0.09302703375581384,1
0.7165508247230212,-0.017467684459495217,1
0.03153425385233362,-0.44060870773342165,1
0.1251107951907046,-0.49236179822709264,1
,-0.21629403518722487,1
1.0412943527320766,0.5210010981530275,0
0.06160253210661465,-0.37805495747096207,1
-0.9887796094111309,-0.1918774799119876,0
-0.6042521425752077,0.05580989290155475,1
0.41621741035835835,0.0629443956815951,1
0.31345084157207376,0.9132648792813418,0
0.6243997678450154,,1
0.6271814319852387,1.0457702195238654,0
-0.630796658892752,1.1062395889440184,0
0.9929161764792335,,0
1.0786982772262244,-0.38802768595653403,0
0.8668479852921569,0.5164570782381037,0
0.5802069114992238,0.03611470477713813,1
-0.16685397938904767,0.9246773616780066,0
0.7907224540534781,0.9847777146696743,0
-0.3924041677318113,0.41160456949685537,1
0.45191921406693186,,0
-0.13445995052887577,-1.2929019151297676,0
-1.0762361485790977,-0.14349844946725068,0
,-0.40489507716898104,0
-0.929165450015807,-0.21401451804891325,0
-0.13500115780696903,0.5792378413261308,0
,0.633788244703957,0
-0.36950506321702437,1.005611656078551,0
-0.23233143485232768,-0.21999512031646423,1
-0.16500748473432866,0.8457385417582077,0
,-0.0709384671174407,1
0.5546458024288714,,0
0.38715263822459123,-1.0010396215877138,0
,-0.9947977296113201,0
0.3989494201981367,-0.7323325025351115,0
0.12018233470844487,0.6741927266971043,1
-0.39794300561278206,,1
-0.7555583431503123,-0.9303773387126766,0
,0.3470322183453354,0
0.057613657579597605,,1
-0.38894834092957675,,1
0.7015821183116355,0.15938156047282728,0
-0.2763783549827218,0.17665245360235468,1
0.11828564294942914,0.9245639053511476,0
-0.4541754890162368,0.1460790085655101,1
0.3818391902249971,-0.11864474155518262,1
,0.09865916080371764,0
-0.10733322700333159,-0.3666187325118059,1
0.39163947243572206,-0.020700930066474207,1
-0.2746261696072746,-0.6411588552653308,0
,-0.10119822428417657,1
0.5417147648379163,-0.6829481377741031,0
1.0070513162162829,0.22168747106215367,0
0.8181890841061297,0.9311921627087898,0
0.14540759325037744,-0.9804855494225568,0
,,0
,1.1045689410038804,0
0.9281563233444514,0.48216312550545076,0
0.8197726831435647,-0.53208384467968,0
-0.21138731886518605,0.8281219419268901,0
1.0637096655926848,0.3257755889068745,0
0.946627190543509,0.42590423218269896,0
0.5829052111808071,-0.758151622818343,0
0.2621210913654616,0.17775350867386197,1
-0.8126381655685272,0.3355022062978855,0
-0.8307527321537971,-0.5161488944858662,0
,0.7935588384990323,0
-0.11678758749717283,,1
-1.0282066031807975,0.30537365091751,0
-0.2896233836576359,0.2090303620274518,1
,0.23018013287590985,1
,0.6797983079155427,0
-0.10904244656301748,-0.3969937735843744,1
-0.07986259827140048,-0.3531391379116213,1
-0.4401444954244888,-0.42283815935243635,1
0.2020910986978528,-0.4170742336830687,1
0.264895684387601,,0
,-0.8986627897071131,0
-0.4182568969901581,,1
,0.9069861506193135,0
0.2892516706887625,0.4516527036201601,1
-0.378314975815391,,1
-0.363888616742856,0.04358415867873095,1
-0.2213167131494555,,1
-0.5199342440217506,0.4769286483038221,1
-0.3933594208896041,-0.20009240589832872,1
0.9399420293675191,0.5604845768383819,0
0.25687969187255233,-0.16047042903351516,1
,,0
0.09410208576605682,0.31456423511786785,1
0.5504232571374502,-0.19222623818864842,1
0.10190852978001813,-0.2664436458257561,1
-0.09206997955775119,0.2539660004019352,1
-0.7542934920862495,-0.47860241496407263,0
-0.6251222018976066,0.819953200987295,0
,-0.1429047096814111,1
-0.1302738479150079,0.7114027801952154,0
0.42039112691328917,-0.5241602396983315,1
-0.03368128898730688,0.45733463209639497,1
-0.8350864848797019,0.6461823593938245,0
-0.48682035101120247,,0
0.3331589326822658,-0.44961232022617925,1
,0.7795713931028712,0
-0.13112492041829168,0.3776016514251927,1
-0.7171434479819829,-0.26526041659131694,1
-0.2715370778394205,,0
0.09266935835814369,-0.6158570225325727,1
-0.7577156115775942,-0.3740734296688335,0
0.022497596988265464,-0.4373643357147451,1
0.5087621678939314,0.6057358436968103,0
-0.7379525850524717,0.7284282855388671,0
-0.01226977808571291,0.45809425491525085,1
-0.9263092770581257,-0.39865506687219326,0
-0.23309701316582435,-0.4322767356493019,1
-0.5319346885798661,-0.7143755753033801,0
-0.5134406307661674,0.696386844899636,0
1.1012381208620745,-0.20025882290208344,0
0.3903812612705801,0.17522375813460148,1
0.40533819481234246,0.8724010103313733,0
-0.8699777088466145,-0.5510881208739276,0
0.3148697144599145,0.23642050693772737,1
-0.9777647489155534,-0.24721938451180833,0
-0.8961444385501175,-0.8733314698474103,0
0.5471115853055151,0.39023833762887233,1
0.5102608162547424,0.09307282995289243,1
-0.26419407442175874,-0.0789962708571881,1
,0.5000556185342091,1
-0.06557857971962691,-0.45722050722619173,1
-0.44878631999004387,,1
0.009087815246618378,-0.8533531469770146,0
0.5289015905724734,-0.6566117894019508,0
0.096268018107151,-0.24285044217487875,1
0.6185910472443071,0.6242026760278312,0
-0.3783474141390376,,1
1.0834105581958857,-0.3057895865201613,0
0.29435347015033253,-0.40715976774618534,1
1.160799747537796,-0.4048753491660798,0
0.7548913083533075,-0.8517188244354466,0
-0.6429089549682745,0.146990942947974,1
0.18974917527181293,0.29860072587956354,1
-0.022390435941159074,1.183140785720523,0
-0.27461935424974016,-0.14172067847630465,1
-0.7221691638423516,-0.4131530440946064,0
0.6759208031930954,-0.8307123152765963,0
0.15428764772184894,0.9352414910321678,0
-0.42286516036736294,-0.22227197063159404,1
-0.4739401408761601,-0.5302025794858646,1
-0.6402744126139635,-0.8323440902236047,0
,0.6983052198860971,1
-0.19383310987683566,-0.47976443272669944,1
-0.28276955813270216,0.9398880909103932,0
0.2040845036574049,0.26702905219430784,1
0.5832382858084181,0.928888153386574,0
-0.14031014116111867,-0.40052927953818096,1
-1.0518601364977898,0.6773217858530897,0
0.6287224110792375,0.5054951957351419,0
-0.009474148659273873,0.9627821213731008,0
-0.590580675995216,0.8746418697990946,0
,-0.046247119107090534,1
-0.7253424724336892,-0.035062403950359824,1
-0.37729378053442264,0.17285881137942588,1
-0.9463548352590574,-0.4186936816222596,0
-0.3375211654388339,1.1660139697171967,0
0.17572213925644992,0.434990543270938,1
0.5430979948729988,0.229715731684789,1
-0.6913128405744577,0.30765151296508864,0
0.5071042148413892,-0.850991165241452,0
-0.39453073681883866,0.016025728850961332,1
-0.7071327004985009,0.40219957864136296,0
1.020371758904953,0.11696407461103477,0
0.4102077557995587,,1
0.32993408355927833,-1.0711611002881645,0
-0.33344369789101114,0.1238270092567981,1
-0.057799300251720954,0.9465320344456251,0
-1.0104030031153381,0.38741622097395506,0
-0.9593736925109149,,0
-0.03939429345328117,-0.8607178851072861,0
0.6899968002276105,0.8911953320060464,0
0.41849156804846355,1.0262258692712964,0
0.6295372479067506,0.8538668985532901,0
0.08983925084534952,-0.3659585365359803,1
0.6139013025108667,-0.24396813218373228,1
0.9051920499047934,0.22236351756527928,0
0.3260555069992637,0.2801766555535436,1
-0.15737192656937307,-0.5999930222712767,1
0.2401951920678475,0.2413557934309667,1
-0.991184845362287,0.32924548654425345,0
0.04142460584343674,0.39789399933624764,1
0.4494907114964937,-0.11007786740455355,1
0.3016998100973892,-0.25870098474816894,1
-0.05503717882525183,-0.29542939730655593,1
0.7278772386017229,-0.18972221769395226,0
0.7291114653504598,-0.37542566476186007,0
1.0247326112661548,,0
-0.5745920565545919,0.5030434577304491,1
-0.5620287498922398,0.6067833571886716,0
0.23349203732135104,0.467691680089812,1
,-0.7632929346490164,0
-0.8862260409563814,0.2986545346198255,0
-0.9661589921033565,0.201025343280906,0
0.31673131598095516,0.6738886578635856,0
0.3537354984247646,0.2691564943116833,1
-0.5397793494404449,,0
0.673045151292039,0.183753135079607,1
-1.0072193613947877,-0.16141847949267416,0
0.22760157922779098,0.42533147625830314,1
,-0.17293699988541192,1
-0.4775448251205932,0.04550308050570404,1
0.30441782633273756,-0.26826866826855494,1
-0.2623234198498337,0.9609020812286861,0
-0.09868363087917377,-0.523570748127645,1
-0.0011038900232693272,-1.110701030134742,0
0.5619695771959576,-0.8329141390712848,0
0.5815635876335036,-0.15270296454401602,1
0.2728133951456806,0.29903106843247784,1
,-0.7970486938028597,0
0.7559729227372425,0.83874730052587,0
0.923454116137101,0.0280669194032193,0
,0.08766888420745525,1
-0.4848225720554523,0.9005605602253621,0
0.15179578103064295,0.5037569863626432,1
0.5464099532469343,0.374478965891647,1
0.23472867658975005,-0.6720778225289726,1
-0.5320789135151603,-0.26561951936353445,1
-1.1842466058241998,0.37703517859588453,0
0.494877883241709,-0.7712354120798641,0
0.3730254227491745,0.1574434281885814,1
-0.41243994415652685,0.9585144244177584,0
-0.7578727336850197,0.4819578922047274,0
0.18634649254084357,-0.35859442343602016,1
0.08201193361155446,-0.16600635201916208,1
-0.4588816947932454,-0.5572380444016553,1
-0.06565227096392007,-0.434805585157687,1
-0.5107256144353327,,0
0.2744222433162483,,1
-0.7557976976945415,0.44707039342364946,0
0.13393451973086598,-0.32392594063192626,1
-0.05287088150736108,-0.8925864786859699,0
-0.4189111845590784,0.39790159191357505,1
,0.017358007707465706,0
0.5814934301220109,0.42171761822418674,1
-0.16825118459793925,-0.6631470575064534,1
-0.3150594696340655,-0.8509116928234046,0
-0.5640575663687284,-0.8099179109810927,0
0.5122157835021293,-0.23316606197058865,1
0.22505994002620222,,0
-1.09026872883584,0.014207707526599597,0
0.3118669831901189,0.309109365249823,1
,,1
0.328095181125386,0.630970566426488,0
0.41083250042186387,-0.20987351127330148,1
-0.008397402515538742,,1
0.1854322352376968,-0.29950689002542474,1
-0.34121506184572825,-0.20304134555161527,1
-0.31733604654511705,-0.8942068715214094,0
-0.3753810546615727,-0.4438209743514071,1
,-0.7180811915537422,0
0.503873761527778,0.11869954346002519,1
-1.1253327225164136,-0.3130334116336988,0
-0.01790120315300743,-0.3764851879200102,1
-0.2920918480602265,-0.14011134347879423,1
-0.38013089983023873,0.9699700824965674,0
-0.3068661757994312,0.9657405396688632,0
-0.3861082715252232,-0.24066868576680095,1
-0.058083145510265596,-0.44364268411307384,1
-0.28593370992986566,0.9353521207049081,0
-0.0031663164672491514,0.42120023508810384,1
-0.12986953410342378,0.3701404165403593,1
-0.5360686205043771,-0.032638000657729045,1
,-0.08799811957264109,1
-0.9668677331060962,-0.11587809956300366,0
-0.5112437758796984,-0.27384002636093085,1
-1.3023537660690734,0.00698039869929029,0
-0.3063282099154332,,1
0.4872297323941431,-0.7480288735003245,0
-1.054402271489797,-0.45499914581413725,0
-0.6469459651000409,,1
0.8607864171711453,-0.33453037398469276,0
-0.3375477025138043,-0.06393371995120795,1
-0.4926285706890342,-0.2483244863023644,1
0.6765660975947728,-0.4005672498135707,1
0.2777814096449322,-1.1277544149701535,0
-0.6300603109406447,0.6687987661794581,0
-0.6564474793595438,0.30119121310341646,1
0.4798275194536054,-1.0498690570008198,0
0.2367464431845403,0.35143592565511367,1
0.4544757016279307,0.5391769985266732,1
0.6905750884131929,-0.6343023124524033,0
-0.05509821624255545,-0.3612521188156605,1
-0.15275219430676032,-0.47509365228799216,1
1.0363317697184182,-0.6687987497233412,0
0.4140151213088372,0.14278079571989702,1
0.3959851931649051,-0.3945493453797139,1
,-0.6501658347414381,1
-0.4551160338191448,0.12295454454069685,1
-0.5275188065230653,-0.3594668975919796,1
0.24866221266592015,0.448870804536966,1
0.5918429570292462,-0.9888858613979266,0
-0.022074836078393445,0.9304258870784192,0
0.5177659679414974,0.3982854155385932,1
0.5745674426120988,0.6505934525335186,0
-0.6983357286256312,-0.39107408047107445,1
0.6525730438707398,0.3687182258693912,0
-0.6035849236393799,-0.028635173228717302,1
0.7496096795951877,0.5389620718738174,0
0.3787414482084352,0.797896972627186,0
0.5074971424730055,0.6899089477694124,0
,-0.3920424771428149,1
-0.09996621771509231,,1
0.7026194390522699,-0.5752610487134642,0
-1.183660581868909,0.06274677404163573,0
0.47588041624139826,-1.0195029825955575,0
-0.1848450255014149,-0.18581163433210235,1
0.9110337522188432,-0.7096610814276857,0
-0.6277214061033725,-0.2523449014045538,1
-0.36660900960054,-0.7621316095169228,0
-0.9332971996117324,-0.4334963746112919,0
,-1.154178385808561,0
0.3688726982658397,-1.1101032733441292,0
0.537706275809739,0.29776170429809745,1
-0.5685310302140416,-0.138316254443707,1
-0.44525039394638616,0.8364610485771746,0
0.6240952550664154,-0.4439731194717298,0
